,name,LTE,year,weight,display_type,screen_size,ppi,cpu_ghz,ram,internal,camera,front_cam,blth_v,battery,price
235,Archos Diamond Plus,1,"2015, September",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 1.3 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","16 MP, AF",8 MP,"4.0, LE",Non-removable Li-Ion 2850 mAh battery,
236,Archos Diamond S,1,"2015, September",118 g (4.16 oz),"Super AMOLED capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.3 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","16 MP, 1/2",8 MP,"4.0, LE",Non-removable Li-Ion 2300 mAh battery,
237,Archos 50d Helium 4G,1,"2015, July",154 g (5.43 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","13 MP, AF",5 MP,"4.0, LE",Removable Li-Ion 2100 mAh battery,About 140 EUR
238,Archos 50b Helium 4G,1,"2014, October",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A53,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP",Removable Li-Po 2000 mAh battery,About 150 EUR
239,Archos 50 Diamond,1,"2014, October",142 g (5.01 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 69.2 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~440 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"16 GB, 2 GB RAM","16 GB, 2 GB RAM","16 MP, AF",8 MP,"4.0, A2DP",Non-removable Li-Po 2700 mAh battery,About 200 EUR
240,Archos 40 Cesium,0,"2014, September",,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Quad-core 1.2 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 1700 mAh Removable Li-Po battery,About 80 EUR
241,Archos 45c Platinum,0,"2014, August",138 g (4.87 oz),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 1700 mAh Removable Li-Po battery,
242,Archos 40c Titanium,0,"2014, February",110 g (3.88 oz),LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~55.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"3.0, A2DP, EDR",Removable Li-Po 1450 mAh battery,
243,Archos 50b Platinum,0,"2014, August",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","8 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 1900 mAh Removable Li-Po battery,
244,Archos 80 Helium 4G,1,"2014, February",-,"IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 198.2 cm2","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","5 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 3500 mAh battery,About 280 EUR
245,Archos 64 Xenon,0,"2014, February",232 g (8.18 oz),"IPS LCD capacitive touchscreen, 16M colors","6.4 inches, 112.9 cm2 (~73.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~229 ppi density)",Quad-core 1.3 GHz Cortex-A7,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","8 MP, AF",2 MP,"3.0, A2DP, EDR",Removable Li-Ion 2800 mAh battery,About 240 EUR
246,Archos 50c Oxygen,0,"2014, February",140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Octa-core 1.7 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP, EDR",Removable Li-Ion 2000 mAh battery,About 240 EUR
247,Archos 40b Titanium,0,"2014, February",115 g (4.06 oz),IPS LCD capacitive touchscreen,"4.0 inches, 45.5 cm2 (~59.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"3.0, A2DP, EDR",Removable Li-Ion 1400 mAh battery,About 120 EUR
248,Archos 50 Helium 4G,1,2014,160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A7,"8 GB, 1 GB RAM","8 GB, 1 GB RAM","8 MP, AF",2 MP,"4.0, A2DP, EDR, LE",Removable Li-Ion 2000 mAh battery,About 280 EUR
249,Archos 45 Helium 4G,1,2014,140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 57.6 cm2 (~63.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~207 ppi density)",Quad-core 1.2 GHz Cortex-A7,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","5 MP, AF",VGA,"4.0, A2DP, EDR, LE",Removable Li-Ion 1850 mAh battery,About 230 EUR
250,Archos 50 Oxygen,0,2013. Released 2013,130 g (4.59 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",Quad-core 1.5 GHz Cortex-A7,"16 GB, 1 GB RAM","16 GB, 1 GB RAM","13.4 MP, A",5.3 MP,"4.0, A2DP, EDR",Removable Li-Ion 2300 mAh battery,
251,Archos 53 Platinum,0,2013. Released 2013,189.9 g (6.67 oz),"IPS LCD capacitive touchscreen, 16M colors","5.3 inches, 77.4 cm2 (~64.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~208 ppi density)",Quad-core 1.2 GHz Cortex-A5,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","8 MP, AF",2 MP,"3.0, A2DP, EDR",Removable Li-Ion 2800 mAh battery,
252,Archos 50 Platinum,0,2013. Released 2013,160.2 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.4% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Quad-core 1.2 GHz Cortex-A5,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","8 MP, AF",2 MP,"3.0, A2DP, EDR",Removable Li-Ion 2000 mAh battery,
253,Archos 45 Platinum,0,2013. Released 2013,150 g (5.29 oz),"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~54.6% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)",Quad-core 1.2 GHz Cortex-A5,"4 GB, 1 GB RAM","4 GB, 1 GB RAM","5 MP, AF",VGA,"3.0, A2DP, EDR",Removable Li-Ion 1600 mAh battery,
254,Archos 53 Titanium,0,2013. Released 2013,200 g (7.05 oz),"TFT capacitive touchscreen, 16M colors","5.3 inches, 77.4 cm2 (~66.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~185 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"2.1, A2DP, EDR",Removable Li-Ion 2500 mAh battery,
255,Archos 50 Titanium,0,2013. Released 2013,160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"2.1, A2DP, EDR",Removable Li-Ion 2100 mAh battery,
256,Archos 45 Titanium,0,2013. Released 2013,152 g (5.36 oz),"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"3.0, A2DP, EDR",Removable Li-Ion 1680 mAh battery,
257,Archos 40 Titanium,0,2013. Released 2013,124 g (4.37 oz),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Dual-core 1.3 GHz Cortex-A7,"4 GB, 512 MB RAM","4 GB, 512 MB RAM","5 MP, AF",VGA,"3.0, A2DP, EDR",Removable Li-Ion 1500 mAh battery,
258,Asus Zenfone Max Pro (M2) ZB631KL,1,"2018, December",175 g (6.17 oz),"IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2 (~82.0% screen-to-body ratio)","1080 x 2280 pixels, 19:9 ratio (~403 ppi density)",Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),"64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM","64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM","12 MP, f/1","13MP, f/2.","5.0, A2DP, LE",Non-removable Li-Po 5000 mAh battery,
259,Asus Zenfone Max (M2) ZB633KL,1,"2018, December",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","6.26 inches, 97.8 cm2 (~80.9% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~269 ppi density)",Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, f/1","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Ion 4000 mAh battery,
260,Asus Zenfone Max (M1) ZB556KL,1,"2018, October",150 g (5.29 oz),"IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 86.5 cm2 (~82.8% screen-to-body ratio)","720 x 1440 pixels, 16:10 ratio (~247 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","8 MP, f/2.","4.0, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 120 EUR
261,Asus ZenFone Lite (L1) ZA551KL,1,"2018, October",140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","5.45 inches, 76.7 cm2 (~72.5% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Octa-core 1.4 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, f/2","5 MP, f/2.","4.0, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 80 EUR
262,Asus ROG Phone,1,"2018, June",200 g (7.05 oz),"AMOLED capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~76.8% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Octa-core (4x2.96 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),"128/512 GB, 8 GB RAM","128/512 GB, 8 GB RAM","12 MP, f/1","8 MP, f/2.","5.0, A2DP, LE, aptX HD",Non-removable Li-Ion 4000 mAh battery,About 950 EUR
263,Asus ZenFone Live (L1) ZA550KL,1,"2018, May",140 g (4.94 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 78.1 cm2 (~73.8% screen-to-body ratio)","720 x 1440 pixels, 18:9 ratio (~293 ppi density)",Quad-core 1.4 GHz Cortex-A53,"32 GB, 2 RAM or 16 GB, 1 GB RAM","32 GB, 2 RAM or 16 GB, 1 GB RAM","13 MP, f/2","5 MP, f/2.","4.0, A2DP, LE",Non-removable Li-Ion 3000 mAh battery,About 100 EUR
264,Asus Zenfone Max Pro (M1) ZB601KL,1,"2018, April",180 g (6.35 oz),"IPS LCD capacitive touchscreen, 16M colors","5.99 inches, 92.1 cm2 (~76.2% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~404 ppi density)",Octa-core 1.8 GHz Kryo 260,"64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM","64 GB, 4/6 GB RAM or 32 GB, 3 GB RAM","13 MP, f/2","8 MP, f/2.","5.0, A2DP, LE",Non-removable Li-Po 5000 mAh battery,About 160 EUR
265,Asus Zenfone 5z ZS620KL,1,"2018, February",155 g (5.47 oz),"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.6% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core (4x2.7 GHz Kryo 385 Gold & 4x1.7 GHz Kryo 385 Silver),"256 GB, 8 GB RAM or 128 GB, 6 GB RAM or 64 GB, 4 GB RAM","256 GB, 8 GB RAM or 128 GB, 6 GB RAM or 64 GB, 4 GB RAM","12 MP, f/1","8 MP, f/2.","v5.0, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 500 EUR
266,Asus Zenfone 5 ZE620KL,1,"2018, February",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","6.2 inches, 96.9 cm2 (~83.6% screen-to-body ratio)","1080 x 2246 pixels, 18.7:9 ratio (~402 ppi density)",Octa-core Kryo 260,"64 GB, 4/6 GB RAM","64 GB, 4/6 GB RAM","12 MP, f/1","8 MP, f/2.","v5.0, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 400 EUR
267,Asus Zenfone 5 Lite ZC600KL,1,"2018, February",168 g (5.93 oz),"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 92.9 cm2 (~75.9% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Octa-core 2.2 GHz Cortex-A53Octa-core 1.4 GHz Cortex-A53,"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","16 MP, f/2","20 MP, f/2","4.1 or 4.2 (SDM630 only), A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 250 EUR
268,Asus Zenfone Max (M1) ZB555KL,1,"2018, February",150 g (5.29 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 88.1 cm2 (~84.4% screen-to-body ratio)","720 x 1440 pixels, 16:10 ratio (~245 ppi density)",Quad-core 1.4 GHz Cortex-A53Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM or 16/32 GB, 2 GB RAM","32 GB, 3 GB RAM or 16/32 GB, 2 GB RAM","13 MP, f/2","8 MP, f/2.","4.0, A2DP, LE",Non-removable Li-Po 4000 mAh battery,About 160 EUR
269,Asus Zenfone Max Plus (M1) ZB570TL,1,"2017, November",160 g (5.64 oz),"IPS LCD capacitive touchscreen, 16M colors","5.7 inches, 83.8 cm2 (~75.3% screen-to-body ratio)","1080 x 2160 pixels, 18:9 ratio (~424 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"64 GB, 4 GB RAM or 32 GB, 3 GB RAM or 16 GB, 2 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM or 16 GB, 2 GB RAM","16 MP, f/2","8 MP, f/2.","4.0, A2DP, LE",Non-removable Li-Po 4130 mAh battery,About 250 EUR
270,Asus Zenfone V V520KL,1,"2017, September",147.1 g (5.19 oz),"AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~70.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),"32 GB, 4 GB RAM","32 GB, 4 GB RAM","23 MP, f/2","8 MP, f/2.","4.2, A2DP, EDR, LE",Non-removable Li-Ion 3000 mAh battery,About 380 USD
271,Asus Zenfone 4 Pro ZS551KL,1,"2017, August",175 g (6.17 oz),"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x2.45 GHz Kryo & 4x1.9 GHz Kryo),"64/128 GB, 6 GB RAM","64/128 GB, 6 GB RAM","12 MP, f/1","8 MP, f/1.","5.0, A2DP, EDR, LE, aptX",Non-removable Li-Ion 3600 mAh battery,About 390 EUR
272,Asus Zenfone 4 ZE554KL,1,"2017, August",165 g (5.82 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core (4x2.2 GHz Cortex-A53 & 4x1.8 GHz Cortex A53)Octa-core (4x2.2 GHz Kryo 260 & 4x1.8 GHz Kryo 260),"64 GB, 4/6 GB RAM","64 GB, 4/6 GB RAM","12 MP, f/1","8 MP, f/2.","5.0, A2DP, EDR, LE",Non-removable Li-Ion 3300 mAh battery,About 400 EUR
273,Asus Zenfone 4 Selfie Lite ZB553KL,1,"2017, October",144 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.4 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","13 MP, PDA","13 MP, f/2","4.1, A2DP, EDR, LE",Non-removable Li-Ion 3000 mAh battery,About 180 EUR
274,Asus Zenfone 4 Selfie ZB553KL,1,"2017, September",144 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, PDA","13 MP, f/2","4.1, A2DP, EDR, LE",Non-removable Li-Ion 3000 mAh battery,About 150 EUR
275,Asus Zenfone 4 Selfie Pro ZD552KL,1,"2017, August",147 g (5.19 oz),"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.0 GHz Cortex-A53,"64 GB, 3/4 GB RAM","64 GB, 3/4 GB RAM","16 MP, 26m","12 MP, f/1","4.2, A2DP, EDR, LE",Non-removable Li-Ion 3000 mAh battery,About 250 EUR
276,Asus Zenfone 4 Selfie ZD553KL,1,"2017, August",144 g (5.08 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.4 GHz Cortex-A53,"64 GB, 4 GB RAM","64 GB, 4 GB RAM","16 MP, 26m","20 MP, f/2","4.1, A2DP, EDR, LE",Non-removable Li-Ion 3000 mAh battery,About 290 EUR
277,Asus Zenfone 4 Max ZC520KL,1,"2017, August",156 g (5.50 oz),"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Quad-core 1.4 GHz Cortex-A53,"32 GB, 3 RAM or 16 GB, 2 GB RAM (LATAM)","32 GB, 3 RAM or 16 GB, 2 GB RAM (LATAM)","13 MP, AF",8 MP,"4.1, A2DP, LE",Non-removable Li-Po 4100 mAh battery,About 180 EUR
278,Asus Zenfone 4 Max Plus ZC554KL,1,"2017, August",181 g (6.38 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF",8 MP,"4.1, A2DP, LE",Non-removable Li-Po 5000 mAh battery,About 220 EUR
279,Asus Zenfone 4 Max Pro ZC554KL,1,"2017, August",181 g (6.38 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.4 GHz Cortex-A53Octa-core 1.4 GHz Cortex-A53,"32 GB, 2/3 GB RAM","32 GB, 2/3 GB RAM","16 MP, f/2","16 MP, f/2","4.1, A2DP, LE",Non-removable Li-Po 5000 mAh battery,About 250 EUR
280,Asus Zenfone 4 Max ZC554KL,1,"2017, July",181 g (6.38 oz),"S-IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Octa-core 1.4 GHz Cortex-A53,"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, f/2","8 MP, f/2.","4.1, A2DP, LE",Non-removable Li-Po 5000 mAh battery,About 270 EUR
281,Asus Zenpad Z8s ZT582KL,1,"2017, August",306 g (10.79 oz),"S-IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~70.8% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),"16 GB, 3 GB RAM","16 GB, 3 GB RAM","13 MP, AF,",5 MP,"4.2, A2DP, LE, aptX",Non-removable Li-Po 4680 mAh battery (18 Wh),About 250 USD
282,Asus Zenpad 3s 8.0 Z582KL,1,"2017, May",-,"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53),"64 GB, 4 GB RAM or 32 GB, 3 GB RAM","64 GB, 4 GB RAM or 32 GB, 3 GB RAM","13 MP, AF,",5 MP,"4.1, A2DP, LE, aptX",Non-removable Li-Ion 4680 mAh battery (18 Wh),About 300 EUR
283,Asus Zenfone Go ZB552KL,1,"2017, May",168 g (5.93 oz),"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Quad-core 1.2 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","13 MP, AF,","5 MP, f/2.","4.0, A2DP, EDR",Non-removable Li-Ion 3000 mAh battery,About 120 EUR
284,Asus Zenfone Live ZB501KL,1,"2017, February",120 g (4.23 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.2 GHz Cortex-A53,"16/32 GB, 2 GB RAM","16/32 GB, 2 GB RAM","13 MP, AF,","5 MP, f/2.","4.0, A2DP",Non-removable Li-Ion 2650 mAh battery,About 150 EUR
285,Asus Zenfone 3s Max ZC521TL,1,"2017, January",175 g (5.22 oz),"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),"32 GB, 3 GB RAM","32 GB, 3 GB RAM","13 MP, AF,",8 MP,"4.0, A2DP, EDR",Non-removable Li-Po 5000 mAh battery,About 180 EUR
286,Asus Zenpad 3S 10 Z500KL,1,"2017, January",490 g (1.08 lb),"IPS LCD capacitive touchscreen, 16M colors","9.7 inches, 291.4 cm2 (~73.2% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),"32 GB, 4 GB RAM","32 GB, 4 GB RAM","8 MP, AF",5 MP,"4.1, A2DP, LE, EDR, aptX",Non-removable Li-Po 7800 mAh battery (30 Wh),About 400 EUR
287,Asus Zenfone AR ZS571KL,1,"2017, January",170 g (6.00 oz),"Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~72.6% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",Quad-core (2x2.35 GHz Kryo & 2x1.6 GHz Kryo),"64/128/256 GB, GB, 6/8 GB RAM","64/128/256 GB, GB, 6/8 GB RAM","23 MP, f/2","8 MP, f/2.","4.2, A2DP, LE",Non-removable Li-Ion 3300 mAh battery,About 440 EUR
288,Asus Zenfone 3 Zoom ZE553KL,1,"2017, January",170 g (6.00 oz),"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",Octa-core 2.0 GHz Cortex-A53,"32/64/128 GB, 4 GB RAM; 3 GB RAM (USA)","32/64/128 GB, 4 GB RAM; 3 GB RAM (USA)","12 MP, 25m","13 MP, f/2","4.2, A2DP, EDR, LE",Non-removable Li-Ion 5000 mAh battery,About 320 EUR
289,Asus Zenfone Go ZB690KG,0,"2016, December",270 g (9.52 oz),"IPS LCD capacitive touchscreen, 16M colors","6.9 inches, 134.0 cm2 (~70.3% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~172 ppi density)",Quad-core,"8 GB, 1 GB RAM","8 GB, 1 GB RAM",5 MP or 8 ,2 MP,"4.0, A2DP",Non-removable Li-Ion 3480 mAh battery,About 120 EUR
290,Asus Zenpad 3 8.0 Z581KL,1,"2016, December",320 g (11.29 oz),"IPS LCD capacitive touchscreen, 16M colors","7.9 inches, 193.3 cm2 (~69.0% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~324 ppi density)",Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A72),"32 GB, 4 GB RAM","32 GB, 4 GB RAM",8 MP,2 MP,"4.1, A2DP, LE, aptX",Non-removable Li-Po 4680 mAh battery (18 Wh),About 280 EUR
291,Asus Zenfone Go ZB500KL,1,"2016, October",150 g (5.29 oz),"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Quad-core 1.0 GHz Cortex-A53,"16 GB, 2 GB RAM","16 GB, 2 GB RAM","13 MP, AF,","5 MP, f/2.","4.0, A2DP, EDR",Removable Li-Ion 2600 mAh battery,About 130 EUR
